timestamp_s,reading_value,raw_text,unit,confidence,status,interpolated_value
482.0,-1.0,-1,uA,0.576,OK,7.0
483.0,7.0,7,uA,0.476,OK,7.0
484.0,57.0,57,uA,0.27,OK,57.0
485.0,77.0,77,uA,0.4,OK,77.0
486.0,77.0,77,uA,0.385,OK,77.0
487.0,971.0,971,uA,0.328,OK,67.0
488.0,57.0,57,uA,0.275,OK,67.0
489.0,757.0,757,uA,0.288,OK,77.0
490.0,97.0,97,uA,0.317,OK,91.8
491.0,721.0,721,uA,0.25,OK,91.8
492.0,5777.0,5777,uA,0.286,OK,86.6
493.0,757.0,757,uA,0.28,OK,81.4
494.0,971.0,971,uA,0.336,OK,76.2
495.0,71.0,71,uA,0.409,OK,76.2
496.0,77.0,77,uA,0.308,OK,71.0
497.0,7751.0,7751,uA,0.29,OK,63.4
498.0,797.0,797,uA,0.354,OK,49.8
499.0,777.0,777,uA,0.35,OK,36.2
500.0,757.0,757,uA,0.282,OK,22.6
501.0,9.0,9,uA,0.304,OK,9.0
502.0,,--,uA,0.858,OK,7.0
503.0,,,uA,0.0,LOW_CONFIDENCE,5.0
504.0,,,uA,0.0,LOW_CONFIDENCE,3.0
505.0,1.0,1,uA,0.568,OK,1.0
506.0,,,uA,0.0,LOW_CONFIDENCE,1.0
507.0,,,uA,0.0,LOW_CONFIDENCE,1.0
508.0,,,uA,0.0,LOW_CONFIDENCE,1.0
509.0,,-,uA,0.85,OK,1.0
510.0,,--,uA,0.832,OK,1.0
511.0,,-,uA,0.846,OK,1.0
512.0,,-,uA,0.88,OK,1.0
513.0,,-,uA,0.891,OK,1.0
514.0,,,uA,0.0,LOW_CONFIDENCE,1.0
515.0,,,uA,0.0,LOW_CONFIDENCE,1.0
516.0,,,uA,0.0,LOW_CONFIDENCE,1.0
517.0,1.0,1.,uA,0.389,OK,1.0
518.0,11.0,11,uA,0.555,OK,5.0
519.0,5.0,5,uA,0.081,LOW_CONFIDENCE,5.0
520.0,1.78,1.78,uA,0.464,OK,1.78
521.0,0.78,0.78,uA,0.184,LOW_CONFIDENCE,1.78
522.0,3.008,3.008,uA,0.146,LOW_CONFIDENCE,0.78
523.0,0.66,0.66,uA,0.194,LOW_CONFIDENCE,3.008
524.0,7.0,7,uA,0.296,OK,2.0
525.0,2.0,2.,uA,0.108,LOW_CONFIDENCE,2.0
526.0,1.0,1,uA,0.331,OK,2.0
527.0,77.0,077,uA,0.244,OK,41.54
528.0,,,uA,0.0,LOW_CONFIDENCE,41.54
529.0,6.08,6.08,uA,0.214,OK,6.08
530.0,1.632,1.632,uA,0.261,OK,2.639
531.0,2.639,2.639,uA,0.24,OK,2.639
532.0,6.38,6.38,uA,0.244,OK,2.639
533.0,1.232,1.232,uA,0.292,OK,1.232
534.0,1.222,1.222,uA,0.261,OK,1.232
535.0,6.22,6.22,uA,0.224,OK,6.02
536.0,6.02,6.02,uA,0.202,OK,6.02
537.0,1.602,1.602,uA,0.23,OK,6.02
538.0,6.9,6.9,uA,0.342,OK,1.639
539.0,1.639,1.639,uA,0.293,OK,1.639
540.0,1.232,1.232,uA,0.279,OK,1.639
541.0,9.22,9.22,uA,0.302,OK,6.3
542.0,6.3,6.3,uA,0.389,OK,6.3
543.0,2.31,2.31,uA,0.263,OK,2.31
544.0,1.422,1.422,uA,0.273,OK,2.31
545.0,6.2,6.2,uA,0.219,OK,6.2
546.0,18.04,18.04,uA,0.27,OK,6.2
547.0,0.0,0,uA,0.0,LOW_CONFIDENCE,12.01
548.0,12.01,12.01,uA,0.222,OK,12.01
549.0,12.78,12.78,uA,0.275,OK,12.01
550.0,2.31,2.31,uA,0.262,OK,11.0
551.0,11.0,11,uA,0.476,OK,6.0
552.0,6.0,6,uA,0.055,LOW_CONFIDENCE,6.0
553.0,1.0,1,uA,0.525,OK,1.0
554.0,,,uA,0.838,LOW_CONFIDENCE,1.0
555.0,1.0,1,uA,0.53,OK,1.0
556.0,,,uA,0.651,LOW_CONFIDENCE,1.0
557.0,1.0,1,uA,0.541,OK,1.0
558.0,2.8,2.8,uA,0.243,OK,2.8
559.0,,,uA,0.671,LOW_CONFIDENCE,39.9
560.0,77.0,77,uA,0.36,OK,39.9
561.0,4.0,4,uA,0.401,OK,4.0
562.0,,,uA,0.0,LOW_CONFIDENCE,2.35
563.0,0.7,0.7,uA,0.251,OK,0.7
564.0,0.0,0,uA,0.0,LOW_CONFIDENCE,0.7
565.0,0.7,0.7,uA,0.241,OK,0.7
566.0,5.0,5,uA,0.085,LOW_CONFIDENCE,5.0
567.0,12.4,12.4,uA,0.354,OK,6.38
568.0,6.38,6.38,uA,0.31,OK,6.9
569.0,6.9,6.9,uA,0.444,OK,6.38
570.0,6.2,6.2,uA,0.381,OK,6.2
571.0,1.64,1.64,uA,0.331,OK,6.2
572.0,6.2,6.2,uA,0.385,OK,6.2
573.0,6.8,6.8,uA,0.41,OK,6.2
574.0,1.69,1.69,uA,0.416,OK,6.8
575.0,6.8,6.8,uA,0.39,OK,1.69
576.0,0.78,0.78,uA,0.287,OK,6.28
577.0,6.28,6.28,uA,0.303,OK,6.28
578.0,11.0,11,uA,0.566,OK,6.93
579.0,,,uA,0.0,LOW_CONFIDENCE,6.93
580.0,2.86,2.86,uA,0.266,OK,6.93
581.0,9.62,9.62,uA,0.319,OK,4.62
582.0,4.62,4.62,uA,0.328,OK,4.62
583.0,,1.9-2,uA,0.395,OK,2.9610000000000003
584.0,1.302,1.302,uA,0.242,OK,1.442
585.0,1.442,1.442,uA,0.317,OK,1.442
586.0,,1.3-6,uA,0.427,OK,1.522
587.0,1.602,1.602,uA,0.223,OK,1.602
588.0,8.62,8.62,uA,0.262,OK,5.0
589.0,5.0,5,uA,0.09,LOW_CONFIDENCE,5.6899999999999995
590.0,,,uA,0.652,LOW_CONFIDENCE,5.6899999999999995
591.0,6.38,6.38,uA,0.323,OK,5.6899999999999995
592.0,,,uA,0.649,LOW_CONFIDENCE,3.53
593.0,0.68,0.68,uA,0.269,OK,3.53
594.0,6.68,6.68,uA,0.292,OK,4.654
595.0,,1.2-8,uA,0.413,OK,4.654
596.0,2.628,2.628,uA,0.187,LOW_CONFIDENCE,4.654
597.0,6.68,6.68,uA,0.332,OK,6.68
598.0,8.68,8.68,uA,0.262,OK,6.68
599.0,1.628,1.628,uA,0.383,OK,1.628
600.0,1.268,1.268,uA,0.256,OK,1.628
601.0,16.78,16.78,uA,0.316,OK,8.68
602.0,8.68,8.68,uA,0.249,OK,8.68
603.0,8.68,8.68,uA,0.255,OK,8.68
604.0,6.08,6.08,uA,0.353,OK,6.08
605.0,,,uA,0.0,LOW_CONFIDENCE,4.04
606.0,2.0,2,uA,0.154,LOW_CONFIDENCE,4.04
607.0,5.0,5,uA,0.309,OK,5.0
608.0,5.0,5,uA,0.099,LOW_CONFIDENCE,5.0
609.0,,1.9-8,uA,0.397,OK,5.0
610.0,,1.2-2,uA,0.286,OK,5.0
611.0,5.0,5,uA,0.087,LOW_CONFIDENCE,5.0
612.0,1.842,1.842,uA,0.279,OK,1.942
613.0,1.942,1.942,uA,0.335,OK,1.88
614.0,1.88,1.88,uA,0.375,OK,1.942
615.0,4.68,4.68,uA,0.351,OK,1.88
616.0,1.608,1.608,uA,0.241,OK,1.668
617.0,1.668,1.668,uA,0.29,OK,1.668
618.0,5.0,5,uA,0.282,OK,1.668
619.0,1.26,1.26,uA,0.356,OK,1.948
620.0,1.948,1.948,uA,0.354,OK,1.862
621.0,1.862,1.862,uA,0.296,OK,1.946
622.0,1.946,1.946,uA,0.274,OK,1.862
623.0,1.842,1.842,uA,0.277,OK,1.852
624.0,,12.-8,uA,0.377,OK,1.852
625.0,1.862,1.862,uA,0.261,OK,1.862
626.0,6.28,6.28,uA,0.33,OK,5.0
627.0,5.0,5,uA,0.084,LOW_CONFIDENCE,5.0
628.0,5.0,5,uA,0.104,LOW_CONFIDENCE,5.0
629.0,,,uA,0.0,LOW_CONFIDENCE,3.820666666666667
630.0,,9.-8,uA,0.4,OK,2.6413333333333333
631.0,1.462,1.462,uA,0.345,OK,1.555
632.0,,2.-8,uA,0.377,OK,1.555
633.0,1.648,1.648,uA,0.292,OK,1.648
634.0,,-.6-8,uA,0.368,OK,3.9539999999999997
635.0,6.26,6.26,uA,0.323,OK,3.9539999999999997
636.0,0.38,0.38,uA,0.318,OK,4.6899999999999995
637.0,,,uA,0.633,LOW_CONFIDENCE,4.6899999999999995
638.0,9.0,9,uA,0.363,OK,9.0
639.0,,,uA,0.0,LOW_CONFIDENCE,41.5
640.0,74.0,74,uA,0.463,OK,74.0
641.0,74.0,74,uA,0.472,OK,74.0
642.0,177.0,177,uA,0.284,OK,50.33333333333333
643.0,,,uA,0.0,LOW_CONFIDENCE,26.666666666666664
644.0,3.0,3,uA,0.306,OK,4.256666666666667
645.0,,9-5,uA,0.391,OK,4.256666666666667
646.0,-9.0,-9,uA,0.434,OK,5.513333333333334
647.0,6.77,6.77,uA,0.239,OK,6.77
648.0,79.0,79,uA,0.249,OK,6.77
649.0,1.0,1,uA,0.572,OK,2.0
650.0,,,uA,0.0,LOW_CONFIDENCE,2.0
651.0,,,uA,0.0,LOW_CONFIDENCE,3.0
652.0,4.0,4,uA,0.376,OK,3.0
653.0,,,uA,0.0,LOW_CONFIDENCE,2.55
654.0,1.1,1.1,uA,0.36,OK,2.55
655.0,,,uA,0.0,LOW_CONFIDENCE,39.050000000000004
656.0,77.0,77,uA,0.371,OK,51.0
657.0,51.0,51,uA,0.344,OK,51.0
658.0,,,uA,0.0,LOW_CONFIDENCE,26.5
659.0,2.0,2,uA,0.088,LOW_CONFIDENCE,9.0
660.0,9.0,9,uA,0.308,OK,9.0
661.0,57.0,57,uA,0.269,OK,9.0
662.0,1.0,1,uA,0.348,OK,1.0
663.0,,,uA,0.0,LOW_CONFIDENCE,1.0
664.0,,,uA,0.0,LOW_CONFIDENCE,1.0
665.0,1.0,1,uA,0.549,OK,1.0
666.0,4.0,4,uA,0.387,OK,4.0
667.0,,,uA,0.0,LOW_CONFIDENCE,4.75
668.0,,,uA,0.0,LOW_CONFIDENCE,5.5
669.0,,,uA,0.0,LOW_CONFIDENCE,6.25
670.0,7.0,7,uA,0.299,OK,6.25
671.0,5.77,5.77,uA,0.33,OK,7.0
672.0,9.0,09,uA,0.156,LOW_CONFIDENCE,9.0
673.0,9.0,09,uA,0.162,LOW_CONFIDENCE,9.0
674.0,51.0,51,uA,0.493,OK,51.0
675.0,79.0,79,uA,0.358,OK,51.0
676.0,1.0,1.,uA,0.594,OK,5.682
677.0,5.682,5.682,uA,0.21,OK,3.086
678.0,3.086,3.086,uA,0.201,OK,3.086
679.0,-0.7,-.7,uA,0.445,OK,2.77
680.0,2.77,2.77,uA,0.226,OK,2.77
681.0,,,uA,0.619,LOW_CONFIDENCE,5.885
682.0,9.0,9,uA,0.294,OK,9.0
683.0,,,uA,0.0,LOW_CONFIDENCE,19.0
684.0,29.0,29,uA,0.21,OK,27.0
685.0,27.0,27,uA,0.202,OK,27.0
686.0,,,uA,0.631,LOW_CONFIDENCE,21.689999999999998
687.0,16.38,16.38,uA,0.353,OK,16.38
688.0,6.62,6.62,uA,0.272,OK,6.622
689.0,6.622,6.622,uA,0.282,OK,6.622
690.0,8.628,8.628,uA,0.312,OK,6.622
691.0,0.228,0.228,uA,0.263,OK,6.68
692.0,6.68,6.68,uA,0.304,OK,2.668
693.0,2.668,2.668,uA,0.249,OK,6.68
694.0,6.68,6.68,uA,0.312,OK,2.8
695.0,2.8,2.8,uA,0.351,OK,6.6
696.0,6.6,6.60,uA,0.328,OK,2.8
697.0,0.608,0.608,uA,0.23,OK,6.6
698.0,6.8,6.8,uA,0.455,OK,6.08
699.0,6.08,6.08,uA,0.282,OK,6.68
700.0,6.68,6.68,uA,0.303,OK,6.08
701.0,1.608,1.608,uA,0.35,OK,6.68
702.0,6.68,6.68,uA,0.234,OK,1.608
703.0,1.608,1.608,uA,0.341,OK,6.28
704.0,6.28,6.28,uA,0.321,OK,6.22
705.0,6.22,6.22,uA,0.327,OK,6.22
706.0,4.628,4.628,uA,0.375,OK,6.22
707.0,6.28,6.28,uA,0.328,OK,4.628
708.0,0.608,0.608,uA,0.234,OK,2.629
709.0,2.629,2.629,uA,0.198,LOW_CONFIDENCE,0.628
710.0,0.628,0.628,uA,0.242,OK,2.629
711.0,4.222,4.222,uA,0.302,OK,3.682
712.0,3.682,3.682,uA,0.307,OK,4.222
713.0,8.28,8.28,uA,0.296,OK,6.28
714.0,6.28,6.28,uA,0.387,OK,6.8
715.0,6.8,6.8,uA,0.426,OK,6.8
716.0,8.422,8.422,uA,0.215,OK,6.8
717.0,5.0,5,uA,0.089,LOW_CONFIDENCE,5.533333333333333
718.0,,,uA,0.647,LOW_CONFIDENCE,5.533333333333333
719.0,,,uA,0.0,LOW_CONFIDENCE,6.066666666666666
720.0,6.6,6.60,uA,0.242,OK,6.066666666666666
721.0,3.622,3.622,uA,0.325,OK,3.622
722.0,3.622,3.622,uA,0.319,OK,3.622
723.0,2.608,2.608,uA,0.207,OK,3.622
724.0,6.08,6.08,uA,0.212,OK,2.622
725.0,2.622,2.622,uA,0.241,OK,6.08
726.0,12.48,12.48,uA,0.307,OK,2.622
727.0,2.622,2.622,uA,0.226,OK,2.622
728.0,1.28,1.28,uA,0.42,OK,1.9540000000000002
729.0,,,uA,0.655,LOW_CONFIDENCE,1.9540000000000002
730.0,2.628,2.628,uA,0.278,OK,2.628
731.0,8.622,8.622,uA,0.222,OK,2.628
732.0,1.442,1.442,uA,0.311,OK,8.622
733.0,8.68,8.68,uA,0.245,OK,8.68
734.0,,8.-22,uA,0.273,OK,16.34
735.0,24.0,24,uA,0.244,OK,16.34
736.0,8.0,8.,uA,0.123,LOW_CONFIDENCE,8.0
737.0,-7.0,-7,uA,0.427,OK,6.066666666666666
738.0,-7.0,-7,uA,0.345,OK,4.133333333333333
739.0,2.2,2.2,uA,0.097,LOW_CONFIDENCE,4.133333333333333
740.0,7.0,07,uA,0.238,OK,7.0
741.0,8.7,8.7,uA,0.281,OK,7.0
742.0,7.0,07,uA,0.24,OK,7.0
743.0,7.0,7,uA,0.454,OK,7.0
744.0,72.0,72,uA,0.181,LOW_CONFIDENCE,7.0
745.0,0.9,0.9,uA,0.168,LOW_CONFIDENCE,3.9499999999999997
746.0,211.0,211,uA,0.336,OK,3.9499999999999997
747.0,7.0,7,uA,0.458,OK,3.9499999999999997
748.0,1.0,1,uA,0.368,OK,7.0
749.0,77.0,77,uA,0.265,OK,1.0
750.0,0.0,0.,uA,0.196,LOW_CONFIDENCE,21.0
751.0,21.0,21,uA,0.327,OK,6.28
752.0,6.28,6.28,uA,0.407,OK,8.628
753.0,8.628,8.628,uA,0.247,OK,8.628
754.0,12.8,12.8,uA,0.351,OK,8.628
755.0,6.28,6.28,uA,0.326,OK,6.628
756.0,6.628,6.628,uA,0.258,OK,6.28
757.0,1.942,1.942,uA,0.333,OK,6.628
758.0,6.628,6.628,uA,0.218,OK,2.622
759.0,2.622,2.622,uA,0.275,OK,2.622
760.0,1.66,1.660,uA,0.244,OK,2.622
761.0,6.68,6.68,uA,0.238,OK,6.68
762.0,16.48,16.48,uA,0.289,OK,6.68
763.0,6.68,6.68,uA,0.29,OK,6.68
764.0,1.242,1.242,uA,0.293,OK,2.228
765.0,2.228,2.228,uA,0.257,OK,2.228
766.0,6.28,6.28,uA,0.289,OK,6.28
767.0,6.28,6.28,uA,0.4,OK,6.28
768.0,6.28,6.28,uA,0.353,OK,6.28
769.0,6.228,6.228,uA,0.304,OK,6.28
770.0,7.0,7,uA,0.261,OK,7.0
771.0,17.0,17,uA,0.401,OK,7.0
772.0,6.7,6.7,uA,0.329,OK,17.0
773.0,77.0,77,uA,0.275,OK,41.714
774.0,677.0,677,uA,0.28,OK,41.714
775.0,6.428,6.428,uA,0.194,LOW_CONFIDENCE,6.428
776.0,2.628,2.628,uA,0.21,OK,6.28
777.0,6.28,6.28,uA,0.332,OK,6.28
778.0,6.28,6.28,uA,0.317,OK,6.28
779.0,8.68,8.68,uA,0.257,OK,8.28
780.0,8.28,8.28,uA,0.289,OK,8.68
781.0,8.68,8.68,uA,0.272,OK,8.28
782.0,6.828,6.828,uA,0.231,OK,6.828
783.0,,8.-8,uA,0.382,OK,4.019
784.0,1.21,1.210,uA,0.374,OK,4.019
785.0,6.38,6.38,uA,0.306,OK,6.38
786.0,12.18,12.18,uA,0.357,OK,6.38
787.0,5.0,5,uA,0.103,LOW_CONFIDENCE,5.0
788.0,5.0,5,uA,0.309,OK,5.0
789.0,21.0,21,uA,0.451,OK,5.0
790.0,2.428,2.428,uA,0.209,OK,2.428
791.0,0.68,0.68,uA,0.289,OK,2.428
792.0,12.68,12.68,uA,0.338,OK,1.942
793.0,1.942,1.942,uA,0.33,OK,2.8
794.0,2.8,2.8,uA,0.345,OK,2.74
795.0,,12.-8,uA,0.374,OK,2.74
796.0,2.68,2.68,uA,0.26,OK,2.74
797.0,,1.2-6,uA,0.389,OK,7.68
798.0,12.68,12.68,uA,0.369,OK,7.68
799.0,6.68,6.68,uA,0.27,OK,6.68
800.0,1.608,1.608,uA,0.258,OK,6.68
801.0,16.08,16.08,uA,0.262,OK,1.608
802.0,1.268,1.268,uA,0.284,OK,2.638
803.0,2.638,2.638,uA,0.222,OK,2.638
804.0,5.0,5,uA,0.283,OK,2.638
805.0,2.608,2.608,uA,0.189,LOW_CONFIDENCE,2.608
806.0,2.268,2.268,uA,0.216,OK,2.608
807.0,6.388,6.388,uA,0.335,OK,3.232
808.0,3.232,3.232,uA,0.38,OK,6.388
809.0,37.0,37,uA,0.279,OK,7.0
810.0,7.0,07,uA,0.308,OK,7.0
811.0,,,uA,0.0,LOW_CONFIDENCE,6.51
812.0,6.02,6.020,uA,0.164,LOW_CONFIDENCE,6.28
813.0,6.28,6.28,uA,0.344,OK,6.28
814.0,6.28,6.28,uA,0.357,OK,6.28
815.0,8.68,8.68,uA,0.274,OK,8.68
816.0,8.68,8.68,uA,0.272,OK,8.68
817.0,,,uA,0.0,LOW_CONFIDENCE,7.529999999999999
818.0,6.38,6.38,uA,0.334,OK,6.38
819.0,6.38,6.38,uA,0.344,OK,6.38
820.0,6.68,6.68,uA,0.297,OK,6.68
821.0,8.68,8.68,uA,0.273,OK,6.68
822.0,5.0,5,uA,0.27,OK,5.0
823.0,0.8,0.8,uA,0.443,OK,2.68
824.0,2.68,02.68,uA,0.18,LOW_CONFIDENCE,2.228
825.0,2.228,2.228,uA,0.23,OK,2.28
826.0,2.28,02.28,uA,0.214,OK,2.28
827.0,,,uA,0.0,LOW_CONFIDENCE,2.48
828.0,2.68,2.68,uA,0.256,OK,2.48
829.0,2.218,2.218,uA,0.294,OK,2.218
830.0,1.26,1.260,uA,0.309,OK,1.262
831.0,1.262,1.262,uA,0.327,OK,1.262
832.0,5.0,5,uA,0.125,LOW_CONFIDENCE,5.0
833.0,12.6,12.60,uA,0.265,OK,5.0
834.0,5.0,5.,uA,0.092,LOW_CONFIDENCE,5.0
835.0,1.0,1.,uA,0.327,OK,1.963
836.0,1.963,1.963,uA,0.359,OK,1.963
837.0,4.29,4.29,uA,0.383,OK,1.963
838.0,1.1,1.1,uA,0.446,OK,1.968
839.0,1.968,1.968,uA,0.374,OK,1.1
840.0,1.1,1.1,uA,0.438,OK,1.1
841.0,1.1,1.1,uA,0.437,OK,1.1
842.0,1.1,1.1,uA,0.438,OK,1.1
843.0,1.1,1.1,uA,0.444,OK,1.1
844.0,1.462,1.462,uA,0.385,OK,1.462
845.0,2.1,2.1,uA,0.246,OK,2.1
846.0,2.62,2.62,uA,0.295,OK,2.1
847.0,1.1,1.1,uA,0.441,OK,2.62
848.0,4.68,4.68,uA,0.349,OK,1.1
849.0,1.1,1.1,uA,0.447,OK,4.68
850.0,4.68,4.68,uA,0.393,OK,4.62
851.0,4.62,4.62,uA,0.342,OK,4.62
852.0,1.1,1.1,uA,0.435,OK,2.1
853.0,2.1,2.1,uA,0.359,OK,1.462
854.0,1.462,1.462,uA,0.353,OK,2.0
855.0,2.0,2.,uA,0.501,OK,1.462
856.0,1.1,1.1,uA,0.443,OK,1.962
857.0,1.962,1.962,uA,0.375,OK,1.962
858.0,2.1,2.1,uA,0.334,OK,2.1
859.0,2.1,2.1,uA,0.339,OK,2.1
860.0,2.0,2.,uA,0.089,LOW_CONFIDENCE,2.1
861.0,2.62,2.62,uA,0.286,OK,2.0
862.0,2.0,2.,uA,0.117,LOW_CONFIDENCE,2.0
863.0,2.0,2.,uA,0.305,OK,2.0
864.0,1.262,1.262,uA,0.265,OK,2.0
865.0,4.62,4.62,uA,0.341,OK,2.1
866.0,2.1,2.1,uA,0.529,OK,2.1
867.0,1.462,1.462,uA,0.34,OK,2.0
868.0,2.0,2.,uA,0.101,LOW_CONFIDENCE,2.0
869.0,2.63,2.63,uA,0.354,OK,2.0
870.0,2.0,2.,uA,0.138,LOW_CONFIDENCE,2.23
871.0,2.23,2.23,uA,0.32,OK,2.23
872.0,4.23,4.23,uA,0.407,OK,4.23
873.0,4.62,4.62,uA,0.334,OK,4.62
874.0,97.0,97,uA,0.449,OK,51.9
875.0,,,uA,0.0,LOW_CONFIDENCE,51.9
876.0,6.8,6.8,uA,0.451,OK,6.8
877.0,1.0,1,uA,0.541,OK,6.8
878.0,8.68,8.68,uA,0.271,OK,5.0
879.0,5.0,5,uA,0.103,LOW_CONFIDENCE,6.28
880.0,6.28,6.28,uA,0.346,OK,5.13
881.0,,,uA,0.0,LOW_CONFIDENCE,5.13
882.0,,,uA,0.0,LOW_CONFIDENCE,3.98
883.0,,,uA,0.0,LOW_CONFIDENCE,2.83
884.0,1.68,1.68,uA,0.412,OK,2.83
885.0,6.8,6.8,uA,0.434,OK,6.8
886.0,7.0,7,uA,0.335,OK,7.0
887.0,7.0,7,uA,0.287,OK,7.0
888.0,0.38,0.38,uA,0.2,LOW_CONFIDENCE,1.608
889.0,1.608,1.608,uA,0.306,OK,1.608
890.0,7.0,7,uA,0.333,OK,7.0
891.0,9.0,9,uA,0.349,OK,7.0
892.0,1.68,1.68,uA,0.361,OK,1.68
893.0,1.68,1.68,uA,0.404,OK,1.68
894.0,7.0,7,uA,0.265,OK,7.0
895.0,27.0,27,uA,0.227,OK,9.0
896.0,9.0,9,uA,0.344,OK,18.0
897.0,7250.0,7250,uA,0.222,OK,18.0
898.0,27.0,27,uA,0.204,OK,18.0
899.0,646.1,646.1,uA,0.277,OK,13.72
900.0,0.44,0.44,uA,0.176,LOW_CONFIDENCE,8.444
901.0,8.444,8.444,uA,0.27,OK,8.444
902.0,24.0,24,uA,0.134,LOW_CONFIDENCE,24.0
903.0,,,uA,0.0,LOW_CONFIDENCE,24.0
